ncessch,year,school_name,Include,exclude,school_status,school_type,charter,school_level,enrollment,virtual,magnet,street_location,city_location
120156008144.00,2017,PINELLAS MYCROSCHOOL OF INTEGRATED ACADEMICS AND TECHNOLOGIE,1,,open,other/alternative school,yes,high,191,no,No,840 THIRD AVE S,ST PETERSBURG
120156008144.00,2018,PINELLAS MYCROSCHOOL OF INTEGRATED ACADEMICS AND TECHNOLOGIE,1,,open,other/alternative school,yes,high,148,no,No,840 THIRD AVE S,ST PETERSBURG
120123004383.00,2000,RICHARD MILBURN ACADEMY,1,,new,other/alternative school,yes,other,98,no,Missing/not reported,"6210 - 17TH AVENUE, WEST",BRADENTON
120123004383.00,2001,RICHARD MILBURN ACADEMY,1,,open,other/alternative school,yes,other,168,no,Missing/not reported,Missing/not reported,BRADENTON
120123004383.00,2002,RICHARD MILBURN ACADEMY,1,,open,regular school,yes,high,219,no,Missing/not reported,"6210 - 17TH AVENUE, WEST",BRADENTON
120123004383.00,2003,RICHARD MILBURN ACADEMY,1,,open,regular school,yes,high,206,no,Missing/not reported,"6210 - 17TH AVENUE, W",BRADENTON
120123004383.00,2004,RICHARD MILBURN ACADEMY,1,,open,regular school,yes,high,213,no,Missing/not reported,"6210 - 17TH AVENUE, W",BRADENTON
120123004383.00,2005,RICHARD MILBURN ACADEMY,1,,open,other/alternative school,yes,high,217,no,Missing/not reported,6210 - 17TH AVE W,BRADENTON
120123004383.00,2006,RICHARD MILBURN ACADEMY,1,,open,other/alternative school,yes,high,127,no,No,6210 - 17TH AVE W,BRADENTON
120123004383.00,2007,RICHARD MILBURN ACADEMY,1,,open,other/alternative school,yes,high,125,no,No,6210 - 17TH AVE W,BRADENTON
120123004383.00,2008,RICHARD MILBURN ACADEMY,1,,open,other/alternative school,yes,high,183,no,No,6210 - 17TH AVE WEST,BRADENTON
120123004383.00,2009,RICHARD MILBURN ACADEMY,1,,open,other/alternative school,yes,high,244,no,No,6210 17TH AVE WEST,BRADENTON
120123004383.00,2010,RICHARD MILBURN ACADEMY,1,,open,other/alternative school,yes,high,245,no,No,6210 17TH AVE WEST,BRADENTON
120123004383.00,2011,RICHARD MILBURN ACADEMY,1,,open,other/alternative school,yes,high,104,no,No,6210 17TH AVE WEST,BRADENTON
120123004383.00,2012,RICHARD MILBURN ACADEMY,0,,closed,other/alternative school,yes,not applicable,0,no,No,6210 17TH AVE WEST,BRADENTON
120018007904.00,2010,MAVERICKS HIGH OF NORTH BROWARD,0,,future,regular school,yes,not applicable,0,no,Missing/not reported,333 NW 1ST AVE,FT. LAUDERDALE
120018007904.00,2011,MAVERICKS HIGH OF NORTH BROWARD COUNTY,1,,new,regular school,yes,high,495,no,No,3500 NORTH ANDREWS AVE,POMPANO BEACH
120018007904.00,2012,MAVERICKS HIGH OF NORTH BROWARD COUNTY,1,,open,other/alternative school,yes,high,488,no,No,3500 NORTH ANDREWS AVE EXT,POMPANO BEACH
120018007904.00,2013,MAVERICKS HIGH OF NORTH BROWARD COUNTY,1,,open,other/alternative school,yes,high,403,no,No,3500 NORTH ANDREWS AVE EXT,POMPANO BEACH
120018007904.00,2014,MAVERICKS HIGH OF NORTH BROWARD COUNTY,1,,open,other/alternative school,yes,high,347,no,No,3500 N ANDREWS AVENUE EXT,POMPANO BEACH
120018007904.00,2015,MAVERICKS HIGH OF NORTH BROWARD COUNTY,1,,open,other/alternative school,yes,high,253,no,No,3500 N ANDREWS AVENUE EXT,POMPANO BEACH
120018007904.00,2016,ANDREWS HIGH SCHOOL,1,,open,other/alternative school,yes,high,213,no,No,3500 N ANDREWS AVENUE EXT,POMPANO BEACH
120018007904.00,2017,ANDREWS HIGH SCHOOL,1,,open,other/alternative school,yes,high,264,no,No,3500 N ANDREWS AVENUE EXT,POMPANO BEACH
120018007904.00,2018,ANDREWS HIGH SCHOOL,1,,open,other/alternative school,yes,high,302,no,No,3500 N ANDREWS AVENUE,POMPANO BEACH
120048007825.00,2010,LONE STAR HIGH SCHOOL,1,,new,regular school,yes,high,169,no,No,80501 LONE STAR RD,JACKSONVILLE
120048007825.00,2011,LONE STAR HIGH SCHOOL,1,,open,regular school,yes,high,313,no,No,80501 LONE STAR RD,JACKSONVILLE
120048007825.00,2012,LONE STAR HIGH SCHOOL,1,,open,other/alternative school,yes,high,278,no,No,80501 LONE STAR RD,JACKSONVILLE
120048007825.00,2013,LONE STAR HIGH SCHOOL,1,,open,other/alternative school,yes,high,286,no,No,80501 LONE STAR RD,JACKSONVILLE
120048007825.00,2014,LONE STAR HIGH SCHOOL,1,,open,other/alternative school,yes,high,319,no,No,8050-1 LONE STAR RD,JACKSONVILLE
120048007825.00,2015,LONE STAR HIGH SCHOOL,1,,open,other/alternative school,yes,high,241,no,No,8050-1 LONE STAR RD,JACKSONVILLE
120048007825.00,2016,LONE STAR HIGH SCHOOL,1,,open,other/alternative school,yes,high,207,no,No,8050-1 LONE STAR RD,JACKSONVILLE
120048007825.00,2017,LONE STAR HIGH SCHOOL,1,,open,other/alternative school,yes,high,168,no,No,8050-1 LONE STAR RD,JACKSONVILLE
120048007825.00,2018,LONE STAR HIGH SCHOOL,1,,open,other/alternative school,yes,high,266,no,No,8050-1 LONE STAR RD,JACKSONVILLE
120051003705.00,2001,JACKIE HARRIS PYRAMID SCHOOL OF LEARNING,1,,new,regular school,yes,primary,141,no,Missing/not reported,Missing/not reported,PENSACOLA
120051003705.00,2002,JACKIE HARRIS PYRAMID SCHOOL OF LEARNING,1,,open,regular school,yes,primary,160,no,Missing/not reported,615 NORTH W STREET,PENSACOLA
120051003705.00,2003,JACKIE HARRIS PYRAMID SCHOOL,1,,open,regular school,yes,primary,158,no,Missing/not reported,615 NORTH W STREET,PENSACOLA
120051003705.00,2004,JACKIE HARRIS PREPARATORY ACADEMY,1,,open,regular school,yes,primary,160,no,Missing/not reported,1408 E BLOUNT STREET,PENSACOLA
120051003705.00,2005,JACKIE HARRIS PREPARATORY ACADEMY,1,,open,other/alternative school,yes,primary,192,no,Missing/not reported,1408 E BLOUNT ST,PENSACOLA
120051003705.00,2006,JACKIE HARRIS PREPARATORY ACADEMY,1,,open,other/alternative school,yes,primary,180,no,No,1408 E BLOUNT ST,PENSACOLA
120051003705.00,2007,JACKIE HARRIS PREPARATORY ACADEMY,1,,open,other/alternative school,yes,primary,200,no,No,1408 E BLOUNT ST,PENSACOLA
120051003705.00,2008,JACKIE HARRIS PREPARATORY ACADEMY,1,,open,other/alternative school,yes,primary,205,no,No,1408 EAST BLOUNT ST,PENSACOLA
120051003705.00,2009,JACKIE HARRIS PREPARATORY ACADEMY,1,,open,other/alternative school,yes,primary,183,no,No,1408 EAST BLOUNT ST,PENSACOLA
120051003705.00,2010,JACKIE HARRIS PREPARATORY ACADEMY,1,,open,other/alternative school,yes,primary,222,no,No,1408 EAST BLOUNT ST,PENSACOLA
120051003705.00,2011,JACKIE HARRIS PREPARATORY ACADEMY,1,,open,other/alternative school,yes,primary,196,no,No,1408 EAST BLOUNT ST,PENSACOLA
120051003705.00,2012,JACKIE HARRIS PREPARATORY ACADEMY,1,,open,other/alternative school,yes,primary,171,no,No,1408 EAST BLOUNT ST,PENSACOLA
120051003705.00,2013,JACKIE HARRIS PREPARATORY ACADEMY,1,,open,other/alternative school,yes,primary,197,no,No,1408 EAST BLOUNT ST,PENSACOLA
120051003705.00,2014,JACKIE HARRIS PREPARATORY ACADEMY,1,,open,other/alternative school,yes,primary,182,no,No,1408 E BLOUNT ST,PENSACOLA
120051003705.00,2015,JACKIE HARRIS PREPARATORY ACADEMY,1,,open,other/alternative school,yes,primary,213,no,No,1408 E BLOUNT ST,PENSACOLA
120051003705.00,2016,JACKIE HARRIS PREPARATORY ACADEMY,1,,open,other/alternative school,yes,primary,209,no,No,1408 E BLOUNT ST,PENSACOLA
120051003705.00,2017,JACKIE HARRIS PREPARATORY ACADEMY,1,,open,other/alternative school,yes,primary,244,no,No,8190 PENSACOLA BLVD,PENSACOLA
120051003705.00,2018,JACKIE HARRIS PREPARATORY ACADEMY,1,,open,other/alternative school,yes,primary,232,no,No,8190 PENSACOLA BLVD,PENSACOLA
120150003772.00,2001,TOUSSAINT LOUVERTURE HIGH SCHOOL FOR ARTS AND SOC,1,,new,regular school,yes,other,120,no,Missing/not reported,Missing/not reported,DELRAY BEACH
120150003772.00,2002,TOUSSAINT LOUVERTURE HIGH SCHOOL FOR ARTS AND SOC,1,,open,regular school,yes,other,147,no,Missing/not reported,95 NE FIRST AVENUE,DELRAY BEACH
120150003772.00,2003,TOUSSAINT LOUVERTURE HIGH,1,,open,regular school,yes,high,169,no,Missing/not reported,95 NE FIRST AVENUE,DELRAY BEACH
120150003772.00,2004,TOUSSAINT L`OUVERTURE HIGH,1,,open,regular school,yes,high,180,no,Missing/not reported,95 NE FIRST AVENUE,DELRAY BEACH
120150003772.00,2005,TOUSSAINT LOUVERTURE HIGH,1,,open,other/alternative school,yes,high,155,no,Missing/not reported,95 NE FIRST AVE,DELRAY BEACH
120150003772.00,2006,TOUSSAINT LOUVERTURE HIGH,1,,open,other/alternative school,yes,high,114,no,No,777 E. ATLANTIC AVE  #242,DELRAY BEACH
120150003772.00,2007,TOUSSAINT LOUVERTURE HIGH,1,,open,other/alternative school,yes,high,119,no,No,777 E. ATLANTIC AVE  #242,DELRAY BEACH
120150003772.00,2008,TOUSSAINT LOUVERTURE HIGH,1,,open,other/alternative school,yes,high,178,no,No,1325 GATEWAY BLVD,BOYNTON BEACH
120150003772.00,2009,TOUSSAINT LOUVERTURE HIGH,1,,open,other/alternative school,yes,high,172,no,No,1325 GATEWAY BLVD,BOYNTON BEACH
120150003772.00,2010,TOUSSAINT LOUVERTURE HIGH,1,,open,other/alternative school,yes,high,217,no,No,1325 GATEWAY BLVD,BOYNTON BEACH
120150003772.00,2011,TOUSSAINT LOUVERTURE HIGH,1,,open,other/alternative school,yes,high,172,no,No,301 SW 14TH AVE,DELRAY BEACH
120150003772.00,2012,TOUSSAINT LOUVERTURE HIGH,1,,open,other/alternative school,yes,high,170,no,No,301 SW 14TH AVE,DELRAY BEACH
120150003772.00,2013,TOUSSAINT LOUVERTURE HIGH,1,,open,other/alternative school,yes,high,202,no,No,301 SW 14TH AVE,DELRAY BEACH
120150003772.00,2014,TOUSSAINT LOUVERTURE HIGH,1,,open,other/alternative school,yes,high,183,no,No,301 SW 14TH AVE,DELRAY BEACH
120150003772.00,2015,TOUSSAINT LOUVERTURE HIGH,1,,open,other/alternative school,yes,high,157,no,No,301 SW 14TH AVE,DELRAY BEACH
120150003772.00,2016,TOUSSAINT LOUVERTURE HIGH,1,,open,other/alternative school,yes,high,131,no,No,301 SW 14TH AVE,DELRAY BEACH
120150003772.00,2017,TOUSSAINT LOUVERTURE HIGH,1,,open,other/alternative school,yes,high,101,no,No,2601 S MILITARY TRL,WEST PALM BEACH
120150003772.00,2018,TOUSSAINT LOUVERTURE HIGH,1,,open,other/alternative school,yes,high,104,no,No,2601 S MILITARY TRL,WEST PALM BEACH
120018008386.00,2014,SUNED HIGH SCHOOL OF NORTH BROWARD,1,,new,regular school,yes,high,148,no,No,1121 BANKS RD,MARGATE
120018008386.00,2015,SUNED HIGH SCHOOL OF NORTH BROWARD,1,,open,other/alternative school,yes,high,267,no,No,1121 BANKS RD,MARGATE
120018008386.00,2016,SUNED HIGH SCHOOL OF NORTH BROWARD,1,,open,other/alternative school,yes,high,299,no,No,1117 BANKS RD,MARGATE
120018008386.00,2017,SUNED HIGH SCHOOL OF NORTH BROWARD,1,,open,other/alternative school,yes,high,254,no,No,1117 BANKS RD,MARGATE
120018008386.00,2018,SUNED HIGH SCHOOL OF NORTH BROWARD,1,,open,other/alternative school,yes,high,311,no,No,1117 BANKS RD,MARGATE
120147007764.00,2009,MAVERICKS HIGH SCHOOL,1,,new,regular school,yes,high,196,no,No,1100 NORTH MAIN ST,KISSIMMEE
120147007764.00,2010,MAVERICKS HIGH SCHOOL,1,,open,regular school,yes,high,506,no,No,1100 NORTH MAIN ST,KISSIMMEE
120147007764.00,2011,MAVERICKS HIGH SCHOOL,1,,open,other/alternative school,yes,high,563,no,No,1100 NORTH MAIN ST,KISSIMMEE
120147007764.00,2012,MAVERICKS HIGH SCHOOL,1,,open,other/alternative school,yes,high,541,no,No,1100 NORTH MAIN ST,KISSIMMEE
120147007764.00,2013,MAVERICKS HIGH SCHOOL,1,,open,other/alternative school,yes,high,502,no,No,1100 NORTH MAIN ST,KISSIMMEE
120147007764.00,2014,MAVERICKS HIGH SCHOOL,1,,open,other/alternative school,yes,high,548,no,No,1100 N MAIN ST,KISSIMMEE
120147007764.00,2015,MAVERICKS HIGH SCHOOL,1,,open,other/alternative school,yes,high,524,no,No,1100 N MAIN ST,KISSIMMEE
120147007764.00,2016,MAIN STREET HIGH SCHOOL,1,,open,other/alternative school,yes,high,446,no,No,1100 N MAIN ST,KISSIMMEE
120147007764.00,2017,MAIN STREET HIGH SCHOOL,1,,open,other/alternative school,yes,high,488,no,No,1100 N MAIN ST,KISSIMMEE
120147007764.00,2018,MAIN STREET HIGH SCHOOL,1,,open,other/alternative school,yes,high,330,no,No,1100 N MAIN ST,KISSIMMEE
120150005684.00,2005,GULFSTREAM TRANSITION ACADEMY,1,,reopened,regular school,yes,high,14,no,Missing/not reported,3233 COMMERCE PLACE SUITE C,WEST PALM BEACH
120150005684.00,2006,GULFSTREAM TRANSITION ACADEMY,1,,open,special education school,yes,high,25,no,No,950 N. CONGRESS AVE,RIVIERA BEACH
120150005684.00,2007,GULFSTREAM TRANSITION ACADEMY,1,,open,special education school,yes,high,25,no,No,950 N. CONGRESS AVE,RIVIERA BEACH
120150005684.00,2008,GULFSTREAM TRANSITION ACADEMY,1,,open,special education school,yes,high,19,no,No,950 NORTH CONGRESS AVE,RIVIERA BEACH
120150005684.00,2009,GULFSTREAM TRANSITION ACADEMY,0,,closed,special education school,yes,not applicable,0,no,No,950 NORTH CONGRESS AVE,RIVIERA BEACH
120192003988.00,2004,"EASTER SEALS CHILD DEVELOPMENT CENTER, DAYTONA BEA",1,,new,regular school,no,primary,5,no,Missing/not reported,1219 DUNN AVENUE,DAYTONA BEACH
120192003988.00,2005,"EASTER SEALS CHILD DEVELOPMENT CENTER, DAYTONA BEA",1,,open,regular school,no,primary,15,no,Missing/not reported,1219 DUNN AVE,DAYTONA BEACH
120192003988.00,2006,"EASTER SEALS CHILD DEVELOPMENT CENTER, DAYTONA BEA",1,,open,regular school,yes,primary,22,no,No,1219 DUNN AVE,DAYTONA BEACH
120192003988.00,2007,"EASTER SEALS CHILD DEVELOPMENT CENTER, DAYTONA BEA",1,,open,special education school,yes,primary,31,no,No,1219 DUNN AVE,DAYTONA BEACH
120192003988.00,2008,"EASTER SEALS CHILD DEVELOPMENT CENTER, DAYTONA BEA",1,,open,special education school,yes,primary,31,no,No,1219 DUNN AVE,DAYTONA BEACH
120192003988.00,2009,"EASTER SEALS CHILD DEVELOPMENT CENTER, DAYTONA BEA",1,,open,special education school,yes,primary,55,no,No,1219 DUNN AVE,DAYTONA BEACH
120192003988.00,2010,"EASTER SEALS CHILD DEVELOPMENT CENTER, DAYTONA BEA",1,,open,special education school,yes,primary,56,no,No,1219 DUNN AVE,DAYTONA BEACH
120192003988.00,2011,"EASTER SEALS CHILD DEVELOPMENT CENTER, DAYTONA BEA",1,,open,special education school,yes,primary,49,no,No,1219 DUNN AVE,DAYTONA BEACH
120192003988.00,2012,"EASTER SEALS CHILD DEVELOPMENT CENTER, DAYTONA BEA",1,,open,special education school,yes,primary,53,no,No,1219 DUNN AVE,DAYTONA BEACH
120192003988.00,2013,"EASTER SEALS CHILD DEVELOPMENT CENTER, DAYTONA BEA",1,,open,special education school,yes,primary,49,no,No,1219 DUNN AVE,DAYTONA BEACH
120192003988.00,2014,"EASTER SEALS CHILD DEVELOPMENT CENTER, DAYTONA BEACH",1,,open,special education school,yes,primary,40,no,No,1219 DUNN AVE,DAYTONA BEACH
120192003988.00,2015,EASTER SEALS CHILD DEVELOPMENT CENTER DAYTONA BEACH,1,,open,special education school,yes,primary,31,no,No,1219 DUNN AVE,DAYTONA BEACH
120192003988.00,2016,EASTER SEALS CHILD DEVELOPMENT CENTER DAYTONA BEACH,1,,open,special education school,yes,primary,54,no,No,1219 DUNN AVE,DAYTONA BEACH
120192003988.00,2017,EASTER SEALS CHILD DEVELOPMENT CENTER DAYTONA BEACH,1,,open,special education school,yes,prekindergarten,75,no,No,1219 DUNN AVE,DAYTONA BEACH
120192003988.00,2018,EASTER SEALS CHILD DEVELOPMENT CENTER DAYTONA BEACH,1,,open,special education school,yes,prekindergarten,69,no,No,1219 DUNN AVE,DAYTONA BEACH
120150004127.00,2003,PALM BEACH SCHOOL FOR AUTISM,1,,new,regular school,yes,primary,30,no,Missing/not reported,1199 W LANTANA ROAD,LANTANA
120150004127.00,2004,PALM BEACH SCHOOL FOR AUTISM,1,,open,regular school,yes,primary,24,no,Missing/not reported,1199 W LANTANA ROAD,LANTANA
120150004127.00,2005,PALM BEACH SCHOOL FOR AUTISM,1,,open,regular school,yes,primary,21,no,Missing/not reported,1199 W LANTANA RD COTTAGE #16,LANTANA
120150004127.00,2006,PALM BEACH SCHOOL FOR AUTISM,1,,open,special education school,yes,primary,19,no,No,1199 W LANTANA RD COTTAGE #16,LANTANA
120150004127.00,2007,PALM BEACH SCHOOL FOR AUTISM,1,,open,special education school,yes,primary,24,no,No,1199 W LANTANA RD COTTAGE #16,LANTANA
120150004127.00,2008,PALM BEACH SCHOOL FOR AUTISM,1,,open,special education school,yes,primary,30,no,No,1199 WEST LANTANA RD COTTAGE 1,LANTANA
120150004127.00,2009,PALM BEACH SCHOOL FOR AUTISM,1,,open,special education school,yes,primary,84,no,No,1199 WEST LANTANA RD COTTAGE 1,LANTANA
120150004127.00,2010,PALM BEACH SCHOOL FOR AUTISM,1,,open,special education school,yes,primary,122,no,No,1199 WEST LANTANA RD COTTAGE 1,LANTANA
120150004127.00,2011,PALM BEACH SCHOOL FOR AUTISM,1,,open,special education school,yes,primary,144,no,No,1199 WEST LANTANA RD COTTAGE 1,LANTANA
120150004127.00,2012,PALM BEACH SCHOOL FOR AUTISM,1,,open,special education school,yes,primary,193,no,No,8480 LANTANA RD,LANTANA
120150004127.00,2013,PALM BEACH SCHOOL FOR AUTISM,1,,open,special education school,yes,other,245,no,No,8480 LANTANA RD,LANTANA
120150004127.00,2014,PALM BEACH SCHOOL FOR AUTISM,1,,open,special education school,yes,other,254,no,No,8480 LANTANA RD,LANTANA
120150004127.00,2015,PALM BEACH SCHOOL FOR AUTISM,1,,open,special education school,yes,other,277,no,No,8480 LANTANA RD,LANTANA
120150004127.00,2016,PALM BEACH SCHOOL FOR AUTISM,1,,open,special education school,yes,other,298,no,No,8480 LANTANA RD,LAKE WORTH FL
120150004127.00,2017,PALM BEACH SCHOOL FOR AUTISM,1,,open,special education school,yes,other,325,no,No,8480 LANTANA RD,LAKE WORTH FL
120150004127.00,2018,PALM BEACH SCHOOL FOR AUTISM,1,,open,special education school,yes,other,332,no,No,8480 LANTANA RD,LAKE WORTH FL
120150003905.00,2002,SEAGULL ACADEMY FOR INDEPENDENT LIVING,1,,new,regular school,yes,high,14,no,Missing/not reported,38 WEST INDUSTRIAL WAY,RIVIERA BEACH
120150003905.00,2003,SEAGULL ACADEMY,1,,open,regular school,yes,high,32,no,Missing/not reported,38 W INDUSTRIAL WAY,RIVIERA BEACH
120150003905.00,2004,SEAGULL ACADEMY,1,,open,regular school,yes,high,29,no,Missing/not reported,1801 12TH AVE SOUTH,LAKE WORTH
120150003905.00,2005,SEAGULL ACADEMY,1,,open,special education school,yes,high,34,no,Missing/not reported,1801 12TH AVE S,LAKE WORTH
120150003905.00,2006,SEAGULL ACADEMY,1,,open,special education school,yes,high,33,no,No,1801 12TH AVE S,LAKE WORTH
120150003905.00,2007,SEAGULL ACADEMY,1,,open,special education school,yes,high,33,no,No,1801 12TH AVE S,LAKE WORTH
120150003905.00,2008,SEAGULL ACADEMY,1,,open,special education school,yes,high,48,no,No,1801 12TH AVE SOUTH,LAKE WORTH
120150003905.00,2009,SEAGULL ACADEMY,1,,open,special education school,yes,high,53,no,No,1801 12TH AVE SOUTH,LAKE WORTH
120150003905.00,2010,SEAGULL ACADEMY,1,,open,special education school,yes,high,54,no,No,1801 12TH AVE SOUTH,LAKE WORTH
120150003905.00,2011,SEAGULL ACADEMY,1,,open,special education school,yes,high,60,no,No,1801 12TH AVE SOUTH,LAKE WORTH
120150003905.00,2012,SEAGULL ACADEMY,1,,open,special education school,yes,other,64,no,No,1801 12TH AVE SOUTH,LAKE WORTH
120150003905.00,2013,SEAGULL ACADEMY,1,,open,special education school,yes,other,62,no,No,6250 NORTH MILITARY TR,RIVIERA BEACH
120150003905.00,2014,SEAGULL ACADEMY,1,,open,special education school,yes,other,60,no,No,6250 N MILITARY TR,RIVIERA BEACH
120150003905.00,2015,SEAGULL ACADEMY,1,,open,special education school,yes,high,54,no,No,6250 N MILITARY TR,RIVIERA BEACH
120150003905.00,2016,SEAGULL ACADEMY,1,,open,special education school,yes,high,47,no,No,6250 N MILITARY TR,RIVIERA BEACH
120150003905.00,2017,SEAGULL ACADEMY,1,,open,special education school,yes,high,43,no,No,6250 N MILITARY TR,RIVIERA BEACH
120150003905.00,2018,SEAGULL ACADEMY,1,,open,special education school,yes,high,40,no,No,6250 N MILITARY TR,RIVIERA BEACH
120159003925.00,2002,COMPASS MIDDLE SCHOOL,1,,new,regular school,yes,middle,101,no,Missing/not reported,550 EAST CLOWER STREET,BARTOW
120159003925.00,2003,COMPASS MIDDLE CHARTER SCHOOL,1,,open,regular school,yes,middle,161,no,Missing/not reported,550 E CLOWER STREET,BARTOW
120159003925.00,2004,COMPASS MIDDLE CHARTER SCHOOL,1,,open,regular school,yes,middle,193,no,Missing/not reported,550 E CLOWER STREET,BARTOW
120159003925.00,2005,COMPASS MIDDLE CHARTER SCHOOL,1,,open,other/alternative school,yes,middle,178,no,Missing/not reported,550 E CLOWER ST,BARTOW
120159003925.00,2006,COMPASS MIDDLE CHARTER SCHOOL,1,,open,other/alternative school,yes,middle,181,no,No,550 E CLOWER ST,BARTOW
120159003925.00,2007,COMPASS MIDDLE CHARTER SCHOOL,1,,open,other/alternative school,yes,middle,191,no,No,550 E CLOWER ST,BARTOW
120159003925.00,2008,COMPASS MIDDLE CHARTER SCHOOL,1,,open,other/alternative school,yes,middle,183,no,No,550 EAST CLOWER ST,BARTOW
120159003925.00,2009,COMPASS MIDDLE CHARTER SCHOOL,1,,open,other/alternative school,yes,middle,138,no,No,550 EAST CLOWER ST,BARTOW
120159003925.00,2010,COMPASS MIDDLE CHARTER SCHOOL,1,,open,other/alternative school,yes,middle,173,no,No,550 EAST CLOWER ST,BARTOW
120159003925.00,2011,COMPASS MIDDLE CHARTER SCHOOL,1,,open,other/alternative school,yes,middle,188,no,No,550 EAST CLOWER ST,BARTOW
120159003925.00,2012,COMPASS MIDDLE CHARTER SCHOOL,1,,open,other/alternative school,yes,middle,163,no,No,550 CLOWER ST EAST,BARTOW
120159003925.00,2013,COMPASS MIDDLE CHARTER SCHOOL,1,,open,other/alternative school,yes,middle,184,no,No,550 CLOWER ST EAST,BARTOW
120159003925.00,2014,COMPASS MIDDLE CHARTER SCHOOL,1,,open,other/alternative school,yes,middle,181,no,No,550 CLOWER ST E,BARTOW
120159003925.00,2015,COMPASS MIDDLE CHARTER SCHOOL,1,,open,other/alternative school,yes,middle,159,no,No,550 CLOWER ST E,BARTOW
